Treatment,DxAm,DxDm,DxAm.DxDm,Mean,Normalized,Replicate,Construct,Plate
0,21395,25858,0.827403511,0.860366828,0.961686905,1,4,2
0,23962,26493,0.90446533,0.860366828,1.051255466,1,4,2
0,23984,28242,0.849231641,0.860366828,0.987057629,1,4,2
800,26003,27882,0.932608852,0.860366828,1.083966538,1,4,2
800,26315,25502,1.031879853,0.860366828,1.199348719,1,4,2
800,22448,28022,0.801084862,0.860366828,0.931096872,1,4,2
1000,22885,28357,0.807031773,0.860366828,0.938008937,1,4,2
1000,24059,29833,0.806455938,0.860366828,0.937339647,1,4,2
1000,25933,26773,0.968625107,0.860366828,1.12582805,1,4,2
1500,24023,29681,0.809373,0.860366828,0.940730132,1,4,2
1500,26473,31243,0.847325801,0.860366828,0.984842481,1,4,2
1500,23295,28755,0.810119979,0.860366828,0.941598343,1,4,2
0,15907,28386,0.560381878,0.653338157,0.857721032,2,4,1
0,20304,25921,0.783303113,0.653338157,1.198924485,2,4,1
0,17913,29064,0.61632948,0.653338157,0.943354483,2,4,1
200,18878,28513,0.662083962,0.653338157,1.013386337,2,4,1
200,20769,26686,0.778273252,0.653338157,1.191225774,2,4,1
200,19758,26215,0.753690635,0.653338157,1.153599598,2,4,1
400,18851,30562,0.616811727,0.653338157,0.944092612,2,4,1
400,18488,26741,0.691372798,0.653338157,1.058215858,2,4,1
400,19629,28134,0.697696737,0.653338157,1.067895284,2,4,1
600,19335,31194,0.619830737,0.653338157,0.948713511,2,4,1
600,20074,27169,0.738856785,0.653338157,1.130894893,2,4,1
600,20463,30755,0.665355227,0.653338157,1.018393338,2,4,1
0,16673,28533,0.584340939,0.636701754,0.917762414,2,4,2
0,19733,29074,0.678716379,0.636701754,1.065987922,2,4,2
0,17491,27032,0.647047943,0.636701754,1.016249664,2,4,2
800,19198,28660,0.669853454,0.636701754,1.052067865,2,4,2
800,20191,30095,0.670908789,0.636701754,1.053725367,2,4,2
800,21619,26586,0.813172346,0.636701754,1.277163667,2,4,2
1000,18452,30544,0.604112101,0.636701754,0.948814884,2,4,2
1000,21087,26734,0.788770854,0.636701754,1.238838827,2,4,2
1000,21115,32130,0.657173981,0.636701754,1.032153559,2,4,2
1500,20431,33244,0.614577067,0.636701754,0.965251098,2,4,2
1500,17576,31152,0.564201335,0.636701754,0.886131273,2,4,2
1500,22957,30736,0.746909162,0.636701754,1.173091102,2,4,2
0,22278,26557,0.838874873,0.743099376,1.128886526,3,4,1
0,21070,28080,0.750356125,0.743099376,1.009765517,3,4,1
0,19451,30389,0.64006713,0.743099376,0.861347957,3,4,1
200,20817,29999,0.693923131,0.743099376,0.933822788,3,4,1
200,19469,31108,0.625851871,0.743099376,0.84221827,3,4,1
200,20744,29688,0.698733495,0.743099376,0.940296167,3,4,1
400,25587,29708,0.861283156,0.743099376,1.159041689,3,4,1
400,23064,28614,0.806039002,0.743099376,1.084698801,3,4,1
400,23952,34038,0.703684118,0.743099376,0.946958295,3,4,1
600,25152,31581,0.796428232,0.743099376,1.071765443,3,4,1
600,24059,31754,0.757668325,0.743099376,1.019605654,3,4,1
600,24439,32444,0.753267168,0.743099376,1.013682951,3,4,1
0,20004,26611,0.751719214,0.72257061,1.040340146,3,4,2
0,18673,26987,0.691925742,0.72257061,0.957589103,3,4,2
0,18623,25720,0.724066874,0.72257061,1.002070751,3,4,2
800,22992,31911,0.720503901,0.72257061,0.997139783,3,4,2
800,19832,25940,0.764533539,0.72257061,1.058074503,3,4,2
800,21509,29208,0.736407833,0.72257061,1.019149995,3,4,2
1000,22360,28572,0.782584348,0.72257061,1.083055881,3,4,2
1000,21022,27793,0.756377505,0.72257061,1.046786978,3,4,2
1000,21704,28081,0.772906948,0.72257061,1.069662864,3,4,2
1500,23041,28096,0.82008115,0.72257061,1.134949497,3,4,2
1500,19960,29810,0.669573968,0.72257061,0.926655415,3,4,2
1500,23185,33627,0.689475719,0.72257061,0.954198399,3,4,2
0,21060,31873,0.660747341,0.659641746,1.001676054,1,5,1
0,21223,31263,0.678853597,0.659641746,1.029124675,1,5,1
0,20475,32026,0.639324299,0.659641746,0.969199271,1,5,1
200,22843,32357,0.705967797,0.659641746,1.070229108,1,5,1
200,21685,30828,0.70341897,0.659641746,1.066365151,1,5,1
200,22826,32435,0.703745953,0.659641746,1.06686085,1,5,1
400,23983,32967,0.727485061,0.659641746,1.102848729,1,5,1
400,22912,31792,0.720684449,0.659641746,1.092539176,1,5,1
400,23639,31454,0.751541934,0.659641746,1.139318333,1,5,1
600,24526,32466,0.755436457,0.659641746,1.14522233,1,5,1
600,24214,31056,0.779688305,0.659641746,1.181987511,1,5,1
600,24613,32376,0.760223622,0.659641746,1.15247955,1,5,1
0,19998,30240,0.661309524,0.689168676,0.959575714,1,5,2
0,20980,30850,0.68006483,0.689168676,0.986790105,1,5,2
0,21463,29558,0.726131673,0.689168676,1.053634181,1,5,2
800,27150,31406,0.864484493,0.689168676,1.254387386,1,5,2
800,27894,31957,0.872860406,0.689168676,1.266541033,1,5,2
800,26659,30455,0.875357084,0.689168676,1.270163771,1,5,2
1000,24814,27495,0.902491362,0.689168676,1.309536248,1,5,2
1000,27155,28207,0.962704293,0.689168676,1.396906632,1,5,2
1000,27644,31412,0.880045842,0.689168676,1.27696727,1,5,2
1500,23358,32183,0.725786906,0.689168676,1.053133916,1,5,2
1500,25015,31831,0.785869121,0.689168676,1.140314627,1,5,2
1500,27086,33863,0.799870065,0.689168676,1.160630326,1,5,2
0,22943,30502,0.752180185,0.741392999,1.01454989,2,5,1
0,22791,30715,0.742015302,0.741392999,1.00083937,2,5,1
0,21690,29713,0.729983509,0.741392999,0.98461074,2,5,1
200,22657,27990,0.809467667,0.741392999,1.09181995,2,5,1
200,24227,30677,0.78974476,0.741392999,1.065217451,2,5,1
200,24552,30118,0.815193572,0.741392999,1.099543122,2,5,1
400,25269,31153,0.811125734,0.741392999,1.094056372,2,5,1
400,27785,30486,0.911401955,0.741392999,1.229310173,2,5,1
400,27058,31855,0.849411395,0.741392999,1.145696543,2,5,1
600,28777,31378,0.917107528,0.741392999,1.237005919,2,5,1
600,28798,31237,0.921919519,0.741392999,1.243496392,2,5,1
600,30050,33293,0.902592136,0.741392999,1.217427381,2,5,1
0,22653,31065,0.729212941,0.739472827,0.986125404,2,5,2
0,23533,30799,0.764083249,0.739472827,1.033281036,2,5,2
0,20753,28620,0.725122292,0.739472827,0.98059356,2,5,2
800,26870,27142,0.989978631,0.739472827,1.338762689,2,5,2
800,27647,25788,1.072087793,0.739472827,1.449800118,2,5,2
800,26448,27772,0.952326084,0.739472827,1.287844595,2,5,2
1000,27275,24170,1.128465039,0.739472827,1.5260399,2,5,2
1000,26480,26098,1.014637137,0.739472827,1.37210875,2,5,2
1000,32585,30170,1.080046404,0.739472827,1.460562665,2,5,2
1500,30612,29821,1.026524932,0.739472827,1.388184791,2,5,2
1500,36164,34255,1.055729091,0.739472827,1.427678005,2,5,2
1500,35121,33871,1.036904727,0.739472827,1.40222154,2,5,2
0,14932,19540,0.764176049,0.712387269,1.072697509,3,5,1
0,16134,23340,0.69125964,0.712387269,0.970342495,3,5,1
0,16493,24193,0.681726119,0.712387269,0.956959997,3,5,1
200,19259,25995,0.740873245,0.712387269,1.039986643,3,5,1
200,19868,26613,0.746552437,0.712387269,1.0479587,3,5,1
200,20380,28013,0.727519366,0.712387269,1.021241391,3,5,1
400,23098,30267,0.763141375,0.712387269,1.071245105,3,5,1
400,24029,29861,0.804695087,0.712387269,1.129575333,3,5,1
400,24802,30397,0.815935783,0.712387269,1.145354245,3,5,1
600,28392,32312,0.878682842,0.712387269,1.233434229,3,5,1
600,28064,32244,0.870363478,0.712387269,1.221756081,3,5,1
600,26353,30059,0.876709139,0.712387269,1.23066368,3,5,1
0,23927,32232,0.742336808,0.743935089,0.997851585,3,5,2
0,23142,29548,0.783200217,0.743935089,1.052780313,3,5,2
0,23470,33231,0.706268244,0.743935089,0.949368102,3,5,2
800,26389,26651,0.990169224,0.743935089,1.330988736,3,5,2
800,28626,28777,0.994752754,0.743935089,1.337149932,3,5,2
800,28756,29500,0.974779661,0.743935089,1.310302034,3,5,2
1000,25752,26733,0.963303782,0.743935089,1.29487612,3,5,2
1000,27172,28000,0.970428571,0.743935089,1.304453285,3,5,2
1000,27702,27267,1.01595335,0.743935089,1.365647843,3,5,2
1500,27584,31580,0.873464218,0.743935089,1.174113482,3,5,2
1500,31288,31271,1.000543635,0.743935089,1.344934053,3,5,2
1500,28526,35794,0.796949209,0.743935089,1.071261755,3,5,2
0,27072,34471,0.785355806,0.809604151,0.970049134,1,6,1
0,27657,34692,0.797215496,0.809604151,0.984697886,1,6,1
0,28333,33481,0.846241152,0.809604151,1.04525298,1,6,1
200,26456,31988,0.827060148,0.809604151,1.021561149,1,6,1
200,27844,32630,0.853325161,0.809604151,1.054002946,1,6,1
200,26634,30264,0.880055511,0.809604151,1.087019514,1,6,1
400,28349,30616,0.92595375,0.809604151,1.143711711,1,6,1
400,24913,29536,0.843479144,0.809604151,1.041841427,1,6,1
400,25959,29986,0.865703995,0.809604151,1.06929293,1,6,1
600,29466,31000,0.950516129,0.809604151,1.174050463,1,6,1
600,29321,31917,0.918664035,0.809604151,1.134707663,1,6,1
600,29203,32418,0.900826701,0.809604151,1.112675497,1,6,1
0,22922,27921,0.820959135,0.833993775,0.984370818,1,6,2
0,23820,29752,0.800618446,0.833993775,0.959981321,1,6,2
0,26516,30118,0.880403745,0.833993775,1.055647861,1,6,2
800,28347,27927,1.015039209,0.833993775,1.217082476,1,6,2
800,28717,29086,0.987313484,0.833993775,1.183837954,1,6,2
800,27064,29234,0.925771362,0.833993775,1.11004589,1,6,2
1000,28714,27939,1.027739003,0.833993775,1.23231016,1,6,2
1000,29055,27342,1.062650867,0.833993775,1.274171221,1,6,2
1000,30122,30590,0.984700883,0.833993775,1.180705314,1,6,2
1500,32170,28670,1.122078828,0.833993775,1.345428301,1,6,2
1500,35376,32162,1.099931596,0.833993775,1.318872669,1,6,2
1500,34700,33096,1.048465071,0.833993775,1.257161747,1,6,2
0,26843,37002,0.725447273,0.747604661,0.970362159,2,6,1
0,28661,37643,0.7613899,0.747604661,1.018439209,2,6,1
0,29471,38984,0.755976811,0.747604661,1.011198632,2,6,1
200,26652,33993,0.784043774,0.747604661,1.048741152,2,6,1
200,29532,32775,0.901052632,0.747604661,1.205252827,2,6,1
200,24558,31680,0.775189394,0.747604661,1.036897486,2,6,1
400,24325,30113,0.807790655,0.747604661,1.080505108,2,6,1
400,23673,27481,0.861431535,0.747604661,1.152255435,2,6,1
400,23636,32046,0.737564751,0.747604661,0.986570562,2,6,1
600,24916,27743,0.898100422,0.747604661,1.201303935,2,6,1
600,24045,27951,0.860255447,0.747604661,1.150682294,2,6,1
600,24250,28346,0.855499894,0.747604661,1.144321241,2,6,1
0,26317,32484,0.810152691,0.783891444,1.033501127,2,6,2
0,26587,31725,0.838045705,0.783891444,1.069083879,2,6,2
0,23679,33660,0.703475936,0.783891444,0.897414995,2,6,2
800,30305,34449,0.879706232,0.783891444,1.122229665,2,6,2
800,25731,30503,0.843556372,0.783891444,1.076113763,2,6,2
800,29588,33770,0.876162274,0.783891444,1.117708684,2,6,2
1000,31565,33201,0.950724376,0.783891444,1.212826576,2,6,2
1000,27711,30076,0.921365873,0.783891444,1.17537432,2,6,2
1000,28978,30187,0.959949647,0.783891444,1.224595133,2,6,2
1500,30002,30247,0.991900023,0.783891444,1.265353807,2,6,2
1500,29710,32291,0.920070608,0.783891444,1.173721968,2,6,2
1500,32625,33289,0.980053471,0.783891444,1.250241317,2,6,2
0,24491,31705,0.772464911,0.779125894,0.991450698,3,6,1
0,22942,29552,0.776326475,0.779125894,0.996406976,3,6,1
0,23947,30367,0.788586294,0.779125894,1.012142326,3,6,1
200,25068,33466,0.749058746,0.779125894,0.961409128,3,6,1
200,25148,31219,0.805535091,0.779125894,1.033895931,3,6,1
200,24776,29065,0.852434199,0.779125894,1.09409045,3,6,1
400,26311,31021,0.84816737,0.779125894,1.088614019,3,6,1
400,28368,31255,0.907630779,0.779125894,1.164934687,3,6,1
400,28928,32207,0.898189835,0.779125894,1.152817333,3,6,1
600,29737,32339,0.919539874,0.779125894,1.180219888,3,6,1
600,28176,34954,0.806088001,0.779125894,1.034605586,3,6,1
600,29083,31456,0.924561292,0.779125894,1.186664825,3,6,1
0,23905,28979,0.824907692,0.804684715,1.025131553,3,6,2
0,23564,29777,0.791349028,0.804684715,0.983427438,3,6,2
0,25717,32235,0.797797425,0.804684715,0.991441008,3,6,2
800,29240,31444,0.929907136,0.804684715,1.155616752,3,6,2
800,29640,31099,0.953085308,0.804684715,1.184420793,3,6,2
800,29963,31932,0.938337718,0.804684715,1.166093627,3,6,2
1000,30846,31223,0.987925568,0.804684715,1.227717576,3,6,2
1000,28960,30053,0.963630919,0.804684715,1.197526063,3,6,2
1000,31825,30927,1.029036117,0.804684715,1.278806591,3,6,2
1500,31959,32772,0.975192237,0.804684715,1.211893577,3,6,2
1500,29908,30336,0.98589135,0.804684715,1.225189608,3,6,2
1500,32234,32049,1.005772411,0.804684715,1.249896254,3,6,2
0,20532,26152,0.785102478,0.739336275,1.061901741,1,7,1
0,18847,25798,0.730560509,0.739336275,0.988130209,1,7,1
0,20479,29158,0.70234584,0.739336275,0.94996805,1,7,1
200,22285,31888,0.698852233,0.739336275,0.945242721,1,7,1
200,21506,28829,0.745984946,0.739336275,1.008992755,1,7,1
200,18052,27978,0.645221245,0.739336275,0.872703351,1,7,1
400,20835,26692,0.780570958,0.739336275,1.055772567,1,7,1
400,18960,26315,0.720501615,0.739336275,0.974524907,1,7,1
400,23063,25917,0.88987923,0.739336275,1.203619056,1,7,1
600,23702,26416,0.897259237,0.739336275,1.213600991,1,7,1
600,23455,26789,0.875545933,0.739336275,1.184232347,1,7,1
600,20496,25573,0.801470301,0.739336275,1.084040277,1,7,1
0,19519,27953,0.698279254,0.75200284,0.928559332,1,7,2
0,22680,28005,0.809855383,0.75200284,1.076931283,1,7,2
0,20138,26927,0.747873881,0.75200284,0.994509385,1,7,2
800,25176,31497,0.79931422,0.75200284,1.062913833,1,7,2
800,23744,28484,0.833590788,0.75200284,1.108494202,1,7,2
800,25464,33303,0.7646158,0.75200284,1.016772491,1,7,2
1000,27142,31398,0.864449965,0.75200284,1.149530187,1,7,2
1000,26246,26911,0.975288915,0.75200284,1.296921852,1,7,2
1000,22805,26881,0.848368736,0.75200284,1.128145655,1,7,2
1500,23549,25797,0.912858084,0.75200284,1.213902443,1,7,2
1500,24162,30236,0.799113639,0.75200284,1.062647104,1,7,2
1500,21337,28203,0.756550722,0.75200284,1.006047693,1,7,2
0,16246,23133,0.702286776,0.75642568,0.928427994,2,7,1
0,19717,24123,0.817352734,0.75642568,1.080545989,2,7,1
0,16028,21381,0.749637529,0.75642568,0.991026017,2,7,1
200,17767,25347,0.700950803,0.75642568,0.926661828,2,7,1
200,19494,26808,0.727170994,0.75642568,0.961325102,2,7,1
200,21736,24456,0.88877985,0.75642568,1.174973131,2,7,1
400,19208,26341,0.729205421,0.75642568,0.964014629,2,7,1
400,18927,24071,0.786298866,0.75642568,1.03949256,2,7,1
400,21163,22886,0.924713799,0.75642568,1.222478062,2,7,1
600,21875,23713,0.922489774,0.75642568,1.219537885,2,7,1
600,22154,27366,0.80954469,0.75642568,1.070223701,2,7,1
600,19598,24152,0.811444187,0.75642568,1.072734848,2,7,1
0,16359,18896,0.865738781,0.774772232,1.117410698,2,7,2
0,14700,19808,0.742124394,0.774772232,0.957861373,2,7,2
0,15014,20956,0.716453522,0.774772232,0.924727929,2,7,2
800,14980,21869,0.684987882,0.774772232,0.884115168,2,7,2
800,34235,48256,0.709445458,0.774772232,0.915682607,2,7,2
800,19084,22857,0.834930218,0.774772232,1.077646028,2,7,2
1000,20285,23099,0.878176544,0.774772232,1.133464143,2,7,2
1000,19814,23337,0.849038008,0.774772232,1.095854979,2,7,2
1000,19269,26237,0.734420856,0.774772232,0.947918402,2,7,2
1500,21677,26834,0.807818439,0.774772232,1.042652803,2,7,2
1500,19231,25170,0.764044497,0.774772232,0.986153692,2,7,2
1500,19897,25378,0.784025534,0.774772232,1.011943254,2,7,2
0,19395,24395,0.795039967,0.767913049,1.035325508,3,7,1
0,16978,25773,0.658751407,0.767913049,0.857846351,3,7,1
0,18715,22019,0.849947772,0.767913049,1.106828141,3,7,1
200,20851,24757,0.842226441,0.767913049,1.096773186,3,7,1
200,22174,25213,0.879466942,0.767913049,1.145268912,3,7,1
200,17670,26199,0.674453223,0.767913049,0.87829374,3,7,1
400,21519,27976,0.769195024,0.767913049,1.001669428,3,7,1
400,17951,25727,0.697749446,0.767913049,0.908630798,3,7,1
400,18528,24955,0.742456422,0.767913049,0.966849597,3,7,1
600,23492,26715,0.879356167,0.767913049,1.145124658,3,7,1
600,21498,28721,0.748511542,0.767913049,0.974734761,3,7,1
600,21847,26023,0.839526573,0.767913049,1.093257334,3,7,1
0,21612,27067,0.798463073,0.771967425,1.034322236,3,7,2
0,19881,26922,0.738466682,0.771967425,0.956603423,3,7,2
0,20864,26784,0.778972521,0.771967425,1.009074341,3,7,2
800,21722,26423,0.822086818,0.771967425,1.064924233,3,7,2
800,24007,26595,0.902688475,0.771967425,1.16933493,3,7,2
800,18847,26709,0.705642293,0.771967425,0.914082991,3,7,2
1000,21577,28391,0.759994364,0.771967425,0.984490199,3,7,2
1000,19733,23167,0.851771917,0.771967425,1.103378056,3,7,2
1000,25154,24565,1.023977203,0.771967425,1.326451311,3,7,2
1500,23456,28905,0.811485902,0.771967425,1.051191897,3,7,2
1500,23218,26471,0.8771108,0.771967425,1.136201829,3,7,2
1500,26161,34083,0.767567409,0.771967425,0.994300257,3,7,2
0,53360,32615,1.636057029,1.656735773,0.987518381,1,8,1
0,55651,33281,1.672155284,1.656735773,1.009307163,1,8,1
0,58582,35248,1.661995007,1.656735773,1.003174455,1,8,1
200,63622,34584,1.839636826,1.656735773,1.110398445,1,8,1
200,67089,36910,1.817637497,1.656735773,1.097119725,1,8,1
200,68979,38465,1.793292604,1.656735773,1.082425232,1,8,1
400,76938,35603,2.160997669,1.656735773,1.304370741,1,8,1
400,77433,37694,2.054252666,1.656735773,1.239939826,1,8,1
400,78612,38412,2.046547954,1.656735773,1.235289288,1,8,1
600,81514,34263,2.379067799,1.656735773,1.43599712,1,8,1
600,79460,32373,2.454514565,1.656735773,1.481536528,1,8,1
600,73151,29950,2.442437396,1.656735773,1.47424679,1,8,1
0,67747,38872,1.742822597,1.708536758,1.02006737,1,8,2
0,65408,39276,1.665342703,1.708536758,0.974718686,1,8,2
0,66089,38481,1.717444973,1.708536758,1.005213944,1,8,2
800,83826,30581,2.741113763,1.708536758,1.604363354,1,8,2
800,76938,28633,2.68703943,1.708536758,1.572713855,1,8,2
800,77539,28831,2.689431515,1.708536758,1.574113933,1,8,2
1000,85094,28543,2.98125635,1.708536758,1.744917888,1,8,2
1000,80915,29213,2.769828501,1.708536758,1.62116998,1,8,2
1000,82536,29123,2.83404869,1.708536758,1.65875781,1,8,2
1500,81890,29390,2.786321878,1.708536758,1.63082349,1,8,2
1500,87912,31610,2.781145207,1.708536758,1.627793605,1,8,2
1500,86157,31396,2.744203083,1.708536758,1.606171521,1,8,2
0,67303,40861,1.647120726,1.658978042,0.992852638,2,8,1
0,65290,39380,1.657948197,1.658978042,0.999379229,2,8,1
0,63999,38280,1.671865204,1.658978042,1.007768133,2,8,1
200,69695,39700,1.755541562,1.658978042,1.058206629,2,8,1
200,71400,38971,1.832131585,1.658978042,1.104373619,2,8,1
200,70500,37805,1.864832694,1.658978042,1.124085218,2,8,1
400,75466,36021,2.095055662,1.658978042,1.262859187,2,8,1
400,73245,33384,2.194015097,1.658978042,1.322510028,2,8,1
400,74611,35332,2.111711763,1.658978042,1.272899164,2,8,1
600,76232,31690,2.405553802,1.658978042,1.450021484,2,8,1
600,76751,30392,2.525368518,1.658978042,1.522243486,2,8,1
600,73669,31193,2.36171577,1.658978042,1.423596762,2,8,1
0,66881,41423,1.6145861,1.699606023,0.949976687,2,8,2
0,73427,41552,1.76711109,1.699606023,1.039718067,2,8,2
0,72332,42124,1.717120881,1.699606023,1.010305246,2,8,2
800,87554,33510,2.612772307,1.699606023,1.537281153,2,8,2
800,88773,33433,2.6552508,1.699606023,1.562274294,2,8,2
800,88996,32334,2.752396858,1.699606023,1.61943228,2,8,2
1000,89136,31462,2.833132032,1.699606023,1.666934568,2,8,2
1000,84611,29734,2.845597632,1.699606023,1.674268974,2,8,2
1000,86221,28981,2.975087126,1.699606023,1.750456921,2,8,2
1500,89577,28983,3.090673843,1.699606023,1.818464868,2,8,2
1500,90923,31821,2.857326922,1.699606023,1.681170155,2,8,2
1500,90761,30143,3.011014166,1.699606023,1.771595372,2,8,2
0,58070,33719,1.722174442,1.713031711,1.005337164,3,8,1
0,61594,35629,1.72876028,1.713031711,1.009181715,3,8,1
0,60870,36057,1.688160413,1.713031711,0.985481122,3,8,1
200,64951,34432,1.886355716,1.713031711,1.101179682,3,8,1
200,67459,35123,1.920650286,1.713031711,1.121199493,3,8,1
200,66766,36178,1.845486207,1.713031711,1.077321683,3,8,1
400,75824,34358,2.206880494,1.713031711,1.288289341,3,8,1
400,69947,33346,2.097612907,1.713031711,1.224503255,3,8,1
400,71622,33617,2.130529197,1.713031711,1.24371848,3,8,1
600,74460,29582,2.517071192,1.713031711,1.469366373,3,8,1
600,72285,29666,2.436627789,1.713031711,1.422406703,3,8,1
600,74839,29855,2.506749288,1.713031711,1.463340855,3,8,1
0,73659,43358,1.698856036,1.745561366,0.973243375,3,8,2
0,77124,43535,1.77154014,1.745561366,1.014882762,3,8,2
0,75394,42685,1.766287923,1.745561366,1.011873863,3,8,2
800,86420,30036,2.87721401,1.745561366,1.648302985,3,8,2
800,87781,31548,2.782458476,1.745561366,1.594019282,3,8,2
800,90341,30062,3.005156011,1.745561366,1.721598604,3,8,2
1000,86248,30447,2.83272572,1.745561366,1.622816462,3,8,2
1000,95035,32670,2.908937863,1.745561366,1.666476997,3,8,2
1000,95578,30266,3.157932994,1.745561366,1.809121727,3,8,2
1500,90711,29192,3.107392436,1.745561366,1.780167971,3,8,2
1500,94392,29586,3.190427905,1.745561366,1.827737464,3,8,2
1500,96813,32772,2.954137679,1.745561366,1.692371139,3,8,2
0,39684,34615,1.146439405,1.1257609,1.01836847,1,9,1
0,44440,39246,1.132344698,1.1257609,1.005848309,1,9,1
0,39948,36366,1.098498598,1.1257609,0.975783221,1,9,1
200,44576,38080,1.170588235,1.1257609,1.039819588,1,9,1
200,37763,33224,1.136618107,1.1257609,1.009644328,1,9,1
200,42850,36048,1.188692854,1.1257609,1.055901705,1,9,1
400,47669,31676,1.504893295,1.1257609,1.336778791,1,9,1
400,47218,33382,1.414474867,1.1257609,1.256461178,1,9,1
400,48998,31363,1.562286771,1.1257609,1.387760732,1,9,1
600,53149,30580,1.738031393,1.1257609,1.543872587,1,9,1
600,54042,32227,1.676916871,1.1257609,1.489585285,1,9,1
600,55901,32089,1.742061142,1.1257609,1.547452165,1,9,1
0,41033,40084,1.023675282,1.077427405,0.950110678,1,9,2
0,38058,33495,1.136229288,1.077427405,1.054576191,1,9,2
0,35189,32814,1.072377644,1.077427405,0.995313131,1,9,2
800,42773,23121,1.849963237,1.077427405,1.717018919,1,9,2
800,42954,23653,1.816006426,1.077427405,1.685502354,1,9,2
800,45076,23475,1.920170394,1.077427405,1.782180763,1,9,2
1000,46567,24753,1.881266917,1.077427405,1.746073015,1,9,2
1000,41725,21909,1.904468483,1.077427405,1.767607242,1,9,2
1000,48399,25686,1.884256015,1.077427405,1.748847307,1,9,2
1500,52958,27489,1.926516061,1.077427405,1.78807041,1,9,2
1500,56778,28804,1.971184558,1.077427405,1.829528885,1,9,2
1500,58281,30583,1.905666547,1.077427405,1.768719209,1,9,2
0,35317,36197,0.975688593,0.979361621,0.996249569,2,9,1
0,34223,33944,1.00821942,0.979361621,1.029465928,2,9,1
0,34358,36008,0.95417685,0.979361621,0.974284502,2,9,1
200,32815,32710,1.003210028,0.979361621,1.024350971,2,9,1
200,34695,33951,1.021913935,0.979361621,1.043449031,2,9,1
200,37085,34130,1.086580721,0.979361621,1.10947856,2,9,1
400,38412,27652,1.389121944,0.979361621,1.418395325,2,9,1
400,39505,30563,1.292575991,0.979361621,1.319814829,2,9,1
400,40626,30837,1.317443331,0.979361621,1.345206207,2,9,1
600,43385,27768,1.562409968,0.979361621,1.595335099,2,9,1
600,41194,26205,1.571990078,0.979361621,1.605117093,2,9,1
600,44073,29186,1.510073323,0.979361621,1.541895548,2,9,1
0,38795,38076,1.018883286,1.001241802,1.017619604,2,9,2
0,40039,40682,0.984194484,1.001241802,0.982973826,2,9,2
0,38627,38602,1.000647635,1.001241802,0.99940657,2,9,2
800,43369,26440,1.640279879,1.001241802,1.638245503,2,9,2
800,42166,26126,1.613947791,1.001241802,1.611946074,2,9,2
800,49966,29039,1.720651538,1.001241802,1.71851748,2,9,2
1000,47335,27963,1.692772592,1.001241802,1.690673112,2,9,2
1000,52241,32364,1.614170066,1.001241802,1.612168073,2,9,2
1000,49466,28583,1.730609103,1.001241802,1.728462695,2,9,2
1500,53960,31616,1.706730769,1.001241802,1.704613977,2,9,2
1500,58894,33292,1.769013577,1.001241802,1.766819537,2,9,2
1500,55184,33958,1.625066258,1.001241802,1.623050751,2,9,2
0,48350,45659,1.058936902,1.063279867,0.995915502,3,9,1
0,46690,42623,1.095417967,1.063279867,1.030225438,3,9,1
0,42692,41229,1.035484732,1.063279867,0.97385906,3,9,1
200,44624,37825,1.179748843,1.063279867,1.109537461,3,9,1
200,40874,35492,1.151639806,1.063279867,1.0831013,3,9,1
200,40538,33687,1.203372221,1.063279867,1.13175492,3,9,1
400,49042,33323,1.471716232,1.063279867,1.384128749,3,9,1
400,47870,31141,1.53720176,1.063279867,1.445716982,3,9,1
400,54703,37234,1.469167965,1.063279867,1.381732139,3,9,1
600,57309,34779,1.64780471,1.063279867,1.549737526,3,9,1
600,57078,31764,1.796939932,1.063279867,1.689997138,3,9,1
600,58953,35230,1.673374965,1.063279867,1.573785996,3,9,1
0,43410,39996,1.085358536,1.108698799,0.978948058,3,9,2
0,43628,38611,1.129937065,1.108698799,1.019156028,3,9,2
0,40171,36164,1.110800796,1.108698799,1.001895914,3,9,2
800,48360,26906,1.797368617,1.108698799,1.621151406,3,9,2
800,49356,26573,1.857374026,1.108698799,1.675273779,3,9,2
800,49417,26766,1.846260181,1.108698799,1.665249554,3,9,2
1000,47284,25365,1.864143505,1.108698799,1.681379566,3,9,2
1000,55217,29167,1.89313265,1.108698799,1.707526563,3,9,2
1000,55650,30151,1.845709927,1.108698799,1.664753248,3,9,2
1500,62207,32036,1.941784243,1.108698799,1.751408268,3,9,2
1500,60977,33075,1.843597884,1.108698799,1.662848273,3,9,2
1500,63354,33014,1.919004059,1.108698799,1.730861493,3,9,2
0,27802,32451,0.856737851,0.854849586,1.002208886,1,10,1
0,28237,33366,0.846280645,0.854849586,0.989976083,1,10,1
0,25864,30021,0.861530262,0.854849586,1.007815031,1,10,1
200,28557,31105,0.918083909,0.854849586,1.073971286,1,10,1
200,28562,31686,0.901407562,0.854849586,1.054463354,1,10,1
200,30326,33963,0.892912876,0.854849586,1.044526301,1,10,1
400,30607,32127,0.95268777,0.854849586,1.11445076,1,10,1
400,32666,31707,1.030245687,0.854849586,1.205177734,1,10,1
400,30855,32031,0.963285567,0.854849586,1.126848024,1,10,1
600,33424,30114,1.109915654,0.854849586,1.298375377,1,10,1
600,31181,30491,1.022629628,0.854849586,1.196268496,1,10,1
600,35941,30722,1.169878263,0.854849586,1.368519424,1,10,1
